,Номер животного,Ушная бирка животного,Пол,Номер лактации,Результат отела,Легкость отела,Дата рождения,Дней в сухостое предыдущей лактации,Дней стельности при событии,Номер группы животного,Предыдущий номер группы животного,Событие,Дни доения при событии,Дата события,Примечание события
9350,22678,13907476022678,F,0,,0,4/14/2022,0,0,38,38,ВАКЦИН,85,7/8/2022,КОГЛАВАК
9351,22680,13908423122680,F,0,,0,4/14/2022,0,0,38,38,ВАКЦИН,85,7/8/2022,КОГЛАВАК
9352,22681,13908453822681,F,0,,0,4/14/2022,0,0,38,38,ВАКЦИН,85,7/8/2022,КОГЛАВАК
9353,22682,13908473622682,F,0,,0,4/14/2022,0,0,38,38,ВАКЦИН,85,7/8/2022,КОГЛАВАК
9354,22683,13908519622683,F,0,,0,4/14/2022,0,0,38,38,ВАКЦИН,85,7/8/2022,КОГЛАВАК
9355,22684,13909197022684,F,0,,0,4/14/2022,0,0,38,38,ВАКЦИН,85,7/8/2022,КОГЛАВАК
9356,22685,13909399222685,F,0,,0,4/15/2022,0,0,38,38,ВАКЦИН,90,7/14/2022,КОГЛАВАК
9357,22686,13909551822686,F,0,,0,4/15/2022,0,0,38,38,ВАКЦИН,90,7/14/2022,КОГЛАВАК
9358,22687,13909812422687,F,0,,0,4/15/2022,0,0,38,38,ВАКЦИН,90,7/14/2022,КОГЛАВАК
9359,22688,13909906422688,F,0,,0,4/15/2022,0,0,38,38,ВАКЦИН,90,7/14/2022,КОГЛАВАК
9360,22689,13910256122689,F,0,,0,4/15/2022,0,0,38,38,ВАКЦИН,90,7/14/2022,КОГЛАВАК
9361,22690,13910350222690,F,0,,0,4/15/2022,0,0,38,38,ВАКЦИН,90,7/14/2022,КОГЛАВАК
9362,22691,13910421122691,F,0,,0,4/17/2022,0,0,38,38,ВАКЦИН,88,7/14/2022,КОГЛАВАК
9363,22692,13910592922692,F,0,,0,4/17/2022,0,0,38,38,ВАКЦИН,88,7/14/2022,КОГЛАВАК
9364,22693,13910670322693,F,0,,0,4/17/2022,0,0,38,38,ВАКЦИН,88,7/14/2022,КОГЛАВАК
9365,22694,13910700822694,F,0,,0,4/17/2022,0,0,38,38,ВАКЦИН,88,7/14/2022,КОГЛАВАК
9366,22695,13910773522695,F,0,,0,4/17/2022,0,0,38,38,ВАКЦИН,88,7/14/2022,КОГЛАВАК
9367,22696,13910847722696,F,0,,0,4/17/2022,0,0,38,38,ВАКЦИН,88,7/14/2022,КОГЛАВАК
9368,22697,13910857622697,F,0,,0,4/18/2022,0,0,38,38,ВАКЦИН,87,7/14/2022,КОГЛАВАК
9369,22698,13911019222698,F,0,,0,4/18/2022,0,0,38,38,ВАКЦИН,87,7/14/2022,КОГЛАВАК
9370,22698,13911019222698,F,0,,0,4/18/2022,0,0,38,38,БОЛЕЗНЬ,91,7/18/2022,ГАСТРО1
9371,22699,13911110922699,F,0,,0,4/18/2022,0,0,38,38,ВАКЦИН,87,7/14/2022,КОГЛАВАК
9372,22699,13911110922699,F,0,,0,4/18/2022,0,0,38,38,НЕОСЕМ,96,7/23/2022,ПНЕВМО
9373,22700,13911113322700,F,0,,0,4/18/2022,0,0,38,38,ВАКЦИН,87,7/14/2022,КОГЛАВАК
9374,22701,13911238822701,F,0,,0,4/18/2022,0,0,38,38,ВАКЦИН,87,7/14/2022,КОГЛАВАК
9375,22702,13911486322702,F,0,,0,4/18/2022,0,0,38,38,ВАКЦИН,87,7/14/2022,КОГЛАВАК
9376,22704,13911731222704,F,0,,0,4/18/2022,0,0,38,38,ВАКЦИН,87,7/14/2022,КОГЛАВАК
9377,22705,13911810422705,F,0,,0,4/18/2022,0,0,38,38,ВАКЦИН,87,7/14/2022,КОГЛАВАК
9378,22706,13911863322706,F,0,,0,4/18/2022,0,0,38,38,ВАКЦИН,87,7/14/2022,КОГЛАВАК
9379,22707,13912262722707,F,0,,0,4/19/2022,0,0,38,38,ВАКЦИН,86,7/14/2022,КОГЛАВАК
9380,22708,13912417722708,F,0,,0,4/19/2022,0,0,38,38,ВАКЦИН,86,7/14/2022,КОГЛАВАК
9381,22709,13912433422709,F,0,,0,4/19/2022,0,0,38,38,ВАКЦИН,86,7/14/2022,КОГЛАВАК
9382,22710,13912508322710,F,0,,0,4/20/2022,0,0,38,38,ВАКЦИН,85,7/14/2022,КОГЛАВАК
9383,22711,13912607322711,F,0,,0,4/20/2022,0,0,38,38,ВАКЦИН,85,7/14/2022,КОГЛАВАК
9384,22712,13912656022712,F,0,,0,4/20/2022,0,0,16,38,ПЕРЕВОД,75,7/4/2022,F016T038
9385,22712,13912656022712,F,0,,0,4/20/2022,0,0,16,38,ВЕС,75,7/4/2022,87
9386,22712,13912656022712,F,0,,0,4/20/2022,0,0,16,38,ВАКЦИН,75,7/4/2022,ЛТФ
9387,22712,13912656022712,F,0,,0,4/20/2022,0,0,38,38,ВАКЦИН,85,7/14/2022,КОГЛАВАК
9388,22713,13912875622713,F,0,,0,4/20/2022,0,0,38,38,ВАКЦИН,85,7/14/2022,КОГЛАВАК
9389,22714,13913000022714,F,0,,0,4/20/2022,0,0,38,38,ВАКЦИН,85,7/14/2022,КОГЛАВАК
9390,22716,13913038022716,F,0,,0,4/20/2022,0,0,38,38,ВАКЦИН,85,7/14/2022,КОГЛАВАК
9391,22717,13913059622717,F,0,,0,4/21/2022,0,0,38,38,ВАКЦИН,84,7/14/2022,КОГЛАВАК
9392,22718,13913387122718,F,0,,0,4/21/2022,0,0,38,38,ВАКЦИН,84,7/14/2022,КОГЛАВАК
9393,22719,13913446522719,F,0,,0,4/21/2022,0,0,38,38,ВАКЦИН,84,7/14/2022,КОГЛАВАК
9394,22720,13913731022720,F,0,,0,4/22/2022,0,0,38,38,ВАКЦИН,97,7/28/2022,КОГЛАВАК
9395,22721,13913752622721,F,0,,0,4/22/2022,0,0,38,38,ВАКЦИН,97,7/28/2022,КОГЛАВАК
9396,22722,13913884722722,F,0,,0,4/22/2022,0,0,38,38,ВАКЦИН,97,7/28/2022,КОГЛАВАК
9397,22723,13913908422723,F,0,,0,4/22/2022,0,0,38,38,ВАКЦИН,97,7/28/2022,КОГЛАВАК
9398,22724,13914169222724,F,0,,0,4/23/2022,0,0,38,38,ВАКЦИН,96,7/28/2022,КОГЛАВАК
9399,22725,13914227822725,F,0,,0,4/23/2022,0,0,38,38,ВАКЦИН,96,7/28/2022,КОГЛАВАК
9400,22726,13914681622726,F,0,,0,4/23/2022,0,0,38,38,ПАЛА,92,7/24/2022,ПАЛА ; Болезни ЖКТ ; УВЗ3
9401,22727,13914839022727,F,0,,0,4/24/2022,0,0,38,38,ВАКЦИН,95,7/28/2022,КОГЛАВАК
9402,22728,13914929922728,F,0,,0,4/24/2022,0,0,38,38,БОЛЕЗНЬ,79,7/12/2022,ГАСТРО1
9403,22728,13914929922728,F,0,,0,4/24/2022,0,0,38,38,ПРОДАНА,88,7/21/2022,ПРОДАНА ; Пневмония ; УВЗ1
9404,22729,13915054522729,F,0,,0,4/25/2022,0,0,38,38,ВАКЦИН,94,7/28/2022,КОГЛАВАК
9405,22730,13915135222730,F,0,,0,4/25/2022,0,0,38,38,ВАКЦИН,94,7/28/2022,КОГЛАВАК
9406,22731,13915210322731,F,0,,0,4/25/2022,0,0,38,38,ВАКЦИН,94,7/28/2022,КОГЛАВАК
9407,22732,13915343222732,F,0,,0,4/25/2022,0,0,38,38,ВАКЦИН,94,7/28/2022,КОГЛАВАК
9408,22733,13915364822733,F,0,,0,4/25/2022,0,0,16,38,ПЕРЕВОД,70,7/4/2022,F016T038
9409,22733,13915364822733,F,0,,0,4/25/2022,0,0,16,38,ВЕС,70,7/4/2022,79
9410,22733,13915364822733,F,0,,0,4/25/2022,0,0,16,38,ВАКЦИН,70,7/4/2022,ЛТФ
9411,22733,13915364822733,F,0,,0,4/25/2022,0,0,38,38,ВАКЦИН,94,7/28/2022,КОГЛАВАК
9412,22734,13915432322734,F,0,,0,4/25/2022,0,0,38,38,ВАКЦИН,94,7/28/2022,КОГЛАВАК
9413,102409,102409,M,0,,0,4/25/2022,0,0,35,37,ПЕРЕВОД,86,7/20/2022,F035T037
9414,102409,102409,M,0,,0,4/25/2022,0,0,37,37,ЗДОРОВА,88,7/22/2022,МОЛОДНЯК
9415,22735,13915458822735,F,0,,0,4/26/2022,0,0,38,38,ВАКЦИН,93,7/28/2022,КОГЛАВАК
9416,22736,13915541122736,F,0,,0,4/26/2022,0,0,38,38,ВАКЦИН,93,7/28/2022,КОГЛАВАК
9417,22737,13915621122737,F,0,,0,4/26/2022,0,0,38,38,ВАКЦИН,93,7/28/2022,КОГЛАВАК
9418,22738,13915782122738,F,0,,0,4/26/2022,0,0,38,38,ВАКЦИН,93,7/28/2022,КОГЛАВАК
9419,22739,13915808422739,F,0,,0,4/27/2022,0,0,38,38,ВАКЦИН,92,7/28/2022,КОГЛАВАК
9420,22740,13915823322740,F,0,,0,4/27/2022,0,0,38,38,ВАКЦИН,92,7/28/2022,КОГЛАВАК
9421,22741,13915876122741,F,0,,0,4/27/2022,0,0,38,38,ВАКЦИН,92,7/28/2022,КОГЛАВАК
9422,22742,13915983522742,F,0,,0,4/27/2022,0,0,38,38,ВАКЦИН,92,7/28/2022,КОГЛАВАК
9423,22743,13916131022743,F,0,,0,4/27/2022,0,0,38,38,ВАКЦИН,92,7/28/2022,КОГЛАВАК
9424,22744,13916153422744,F,0,,0,4/27/2022,0,0,38,38,ВАКЦИН,92,7/28/2022,КОГЛАВАК
9425,22745,13916426422745,F,0,,0,4/28/2022,0,0,38,38,ВАКЦИН,91,7/28/2022,КОГЛАВАК
9426,22746,13916432222746,F,0,,0,4/28/2022,0,0,38,38,ВАКЦИН,91,7/28/2022,КОГЛАВАК
9427,22747,13917014722747,F,0,,0,4/28/2022,0,0,38,38,ВАКЦИН,91,7/28/2022,КОГЛАВАК
9428,22748,13917127722748,F,0,,0,4/28/2022,0,0,38,38,ВАКЦИН,91,7/28/2022,КОГЛАВАК
9429,22749,13917220022749,F,0,,0,4/29/2022,0,0,16,38,ВАКЦИН,63,7/1/2022,КОГЛАВАК
9430,22749,13917220022749,F,0,,0,4/29/2022,0,0,16,38,ПЕРЕВОД,66,7/4/2022,F016T038
9431,22749,13917220022749,F,0,,0,4/29/2022,0,0,16,38,ВЕС,66,7/4/2022,89
9432,22749,13917220022749,F,0,,0,4/29/2022,0,0,16,38,ВАКЦИН,66,7/4/2022,ЛТФ
9433,22749,13917220022749,F,0,,0,4/29/2022,0,0,38,38,ВАКЦИН,90,7/28/2022,КОГЛАВАК
9434,22750,13917306722750,F,0,,0,4/29/2022,0,0,16,38,ВАКЦИН,63,7/1/2022,КОГЛАВАК
9435,22750,13917306722750,F,0,,0,4/29/2022,0,0,16,38,ПЕРЕВОД,66,7/4/2022,F016T038
9436,22750,13917306722750,F,0,,0,4/29/2022,0,0,16,38,ВЕС,66,7/4/2022,92
9437,22750,13917306722750,F,0,,0,4/29/2022,0,0,16,38,ВАКЦИН,66,7/4/2022,ЛТФ
9438,22750,13917306722750,F,0,,0,4/29/2022,0,0,38,38,ВАКЦИН,90,7/28/2022,КОГЛАВАК
9439,22751,13917310922751,F,0,,0,4/29/2022,0,0,16,38,ВАКЦИН,63,7/1/2022,КОГЛАВАК
9440,22751,13917310922751,F,0,,0,4/29/2022,0,0,16,38,ПЕРЕВОД,66,7/4/2022,F016T038
9441,22751,13917310922751,F,0,,0,4/29/2022,0,0,16,38,ВЕС,66,7/4/2022,105
9442,22751,13917310922751,F,0,,0,4/29/2022,0,0,16,38,ВАКЦИН,66,7/4/2022,ЛТФ
9443,22751,13917310922751,F,0,,0,4/29/2022,0,0,38,38,ВАКЦИН,90,7/28/2022,КОГЛАВАК
9444,22752,13917328122752,F,0,,0,4/29/2022,0,0,16,38,ВАКЦИН,63,7/1/2022,КОГЛАВАК
9445,22752,13917328122752,F,0,,0,4/29/2022,0,0,16,38,ПЕРЕВОД,66,7/4/2022,F016T038
9446,22752,13917328122752,F,0,,0,4/29/2022,0,0,16,38,ВЕС,66,7/4/2022,86
9447,22752,13917328122752,F,0,,0,4/29/2022,0,0,16,38,ВАКЦИН,66,7/4/2022,ЛТФ
9448,22752,13917328122752,F,0,,0,4/29/2022,0,0,38,38,ВАКЦИН,90,7/28/2022,КОГЛАВАК
9449,22753,13917513822753,F,0,,0,4/29/2022,0,0,16,38,ВАКЦИН,63,7/1/2022,КОГЛАВАК
9450,22753,13917513822753,F,0,,0,4/29/2022,0,0,16,38,ПЕРЕВОД,66,7/4/2022,F016T038
9451,22753,13917513822753,F,0,,0,4/29/2022,0,0,16,38,ВЕС,66,7/4/2022,78
9452,22753,13917513822753,F,0,,0,4/29/2022,0,0,16,38,ВАКЦИН,66,7/4/2022,ЛТФ
9453,22753,13917513822753,F,0,,0,4/29/2022,0,0,38,38,ВАКЦИН,90,7/28/2022,КОГЛАВАК
9454,22754,13917827222754,F,0,,0,4/30/2022,0,0,16,38,ВАКЦИН,62,7/1/2022,КОГЛАВАК
9455,22754,13917827222754,F,0,,0,4/30/2022,0,0,16,38,ПЕРЕВОД,65,7/4/2022,F016T038
9456,22754,13917827222754,F,0,,0,4/30/2022,0,0,16,38,ВАКЦИН,65,7/4/2022,ЛТФ
9457,22754,13917827222754,F,0,,0,4/30/2022,0,0,16,38,ВЕС,65,7/4/2022,98
9458,22754,13917827222754,F,0,,0,4/30/2022,0,0,38,38,ВАКЦИН,89,7/28/2022,КОГЛАВАК
9459,22755,13917875122755,F,0,,0,4/30/2022,0,0,16,38,ВАКЦИН,62,7/1/2022,КОГЛАВАК
9460,22755,13917875122755,F,0,,0,4/30/2022,0,0,16,38,ПЕРЕВОД,65,7/4/2022,F016T038
9461,22755,13917875122755,F,0,,0,4/30/2022,0,0,16,38,ВЕС,65,7/4/2022,81
9462,22755,13917875122755,F,0,,0,4/30/2022,0,0,16,38,ВАКЦИН,65,7/4/2022,ЛТФ
9463,22755,13917875122755,F,0,,0,4/30/2022,0,0,38,38,ВАКЦИН,89,7/28/2022,КОГЛАВАК
9464,22756,13918916222756,F,0,,0,4/30/2022,0,0,16,38,ВАКЦИН,62,7/1/2022,КОГЛАВАК
9465,22756,13918916222756,F,0,,0,4/30/2022,0,0,16,38,ПЕРЕВОД,65,7/4/2022,F016T038
9466,22756,13918916222756,F,0,,0,4/30/2022,0,0,16,38,ВЕС,65,7/4/2022,78
9467,22756,13918916222756,F,0,,0,4/30/2022,0,0,16,38,ВАКЦИН,65,7/4/2022,ЛТФ
9468,22756,13918916222756,F,0,,0,4/30/2022,0,0,38,38,ВАКЦИН,89,7/28/2022,КОГЛАВАК
9469,22757,13919220822757,F,0,,0,4/30/2022,0,0,16,38,ВАКЦИН,62,7/1/2022,КОГЛАВАК
9470,22757,13919220822757,F,0,,0,4/30/2022,0,0,16,38,ПЕРЕВОД,65,7/4/2022,F016T038
9471,22757,13919220822757,F,0,,0,4/30/2022,0,0,16,38,ВЕС,65,7/4/2022,92
9472,22757,13919220822757,F,0,,0,4/30/2022,0,0,16,38,ВАКЦИН,65,7/4/2022,ЛТФ
9473,22757,13919220822757,F,0,,0,4/30/2022,0,0,38,38,ВАКЦИН,89,7/28/2022,КОГЛАВАК
9474,22758,13919298421758,F,0,,0,4/30/2022,0,0,16,38,ВАКЦИН,62,7/1/2022,КОГЛАВАК
9475,22758,13919298421758,F,0,,0,4/30/2022,0,0,16,38,ПЕРЕВОД,65,7/4/2022,F016T038
9476,22758,13919298421758,F,0,,0,4/30/2022,0,0,16,38,ВЕС,65,7/4/2022,86
9477,22758,13919298421758,F,0,,0,4/30/2022,0,0,16,38,ВАКЦИН,65,7/4/2022,ЛТФ
9478,22758,13919298421758,F,0,,0,4/30/2022,0,0,38,38,ВАКЦИН,89,7/28/2022,КОГЛАВАК
9479,22759,13919444422759,F,0,,0,5/1/2022,0,0,16,38,ВАКЦИН,61,7/1/2022,КОГЛАВАК
9480,22759,13919444422759,F,0,,0,5/1/2022,0,0,16,38,ПЕРЕВОД,64,7/4/2022,F016T038
9481,22759,13919444422759,F,0,,0,5/1/2022,0,0,16,38,ВЕС,64,7/4/2022,84
9482,22759,13919444422759,F,0,,0,5/1/2022,0,0,16,38,ВАКЦИН,64,7/4/2022,ЛТФ
9483,22759,13919444422759,F,0,,0,5/1/2022,0,0,38,38,ВАКЦИН,88,7/28/2022,КОГЛАВАК
9484,22760,13919521922760,F,0,,0,5/1/2022,0,0,16,38,ВАКЦИН,61,7/1/2022,КОГЛАВАК
9485,22760,13919521922760,F,0,,0,5/1/2022,0,0,16,38,ПЕРЕВОД,64,7/4/2022,F016T038
9486,22760,13919521922760,F,0,,0,5/1/2022,0,0,16,38,ВЕС,64,7/4/2022,92
9487,22760,13919521922760,F,0,,0,5/1/2022,0,0,16,38,ВАКЦИН,64,7/4/2022,ЛТФ
9488,22760,13919521922760,F,0,,0,5/1/2022,0,0,38,38,ВАКЦИН,88,7/28/2022,КОГЛАВАК
9489,22762,13919727222762,F,0,,0,5/1/2022,0,0,16,38,ВАКЦИН,61,7/1/2022,КОГЛАВАК
9490,22762,13919727222762,F,0,,0,5/1/2022,0,0,16,38,ПЕРЕВОД,64,7/4/2022,F016T038
9491,22762,13919727222762,F,0,,0,5/1/2022,0,0,16,38,ВЕС,64,7/4/2022,95
9492,22762,13919727222762,F,0,,0,5/1/2022,0,0,16,38,ВАКЦИН,64,7/4/2022,ЛТФ
9493,22762,13919727222762,F,0,,0,5/1/2022,0,0,38,38,ВАКЦИН,88,7/28/2022,КОГЛАВАК
9494,22763,13919758722763,F,0,,0,5/1/2022,0,0,16,38,ВАКЦИН,61,7/1/2022,КОГЛАВАК
9495,22763,13919758722763,F,0,,0,5/1/2022,0,0,16,38,ПЕРЕВОД,64,7/4/2022,F016T038
9496,22763,13919758722763,F,0,,0,5/1/2022,0,0,16,38,ВЕС,64,7/4/2022,71
9497,22763,13919758722763,F,0,,0,5/1/2022,0,0,16,38,ВАКЦИН,64,7/4/2022,ЛТФ
9498,22763,13919758722763,F,0,,0,5/1/2022,0,0,38,38,ВАКЦИН,88,7/28/2022,КОГЛАВАК
9499,22764,13919828822764,F,0,,0,5/2/2022,0,0,16,38,ВАКЦИН,60,7/1/2022,КОГЛАВАК
9500,22764,13919828822764,F,0,,0,5/2/2022,0,0,16,38,ПЕРЕВОД,63,7/4/2022,F016T038
9501,22764,13919828822764,F,0,,0,5/2/2022,0,0,16,38,ВЕС,63,7/4/2022,92
9502,22764,13919828822764,F,0,,0,5/2/2022,0,0,16,38,ВАКЦИН,63,7/4/2022,ЛТФ
9503,22764,13919828822764,F,0,,0,5/2/2022,0,0,38,38,ВАКЦИН,87,7/28/2022,КОГЛАВАК
9504,22765,13920016722765,F,0,,0,5/2/2022,0,0,16,38,ВАКЦИН,60,7/1/2022,КОГЛАВАК
9505,22765,13920016722765,F,0,,0,5/2/2022,0,0,16,38,ПЕРЕВОД,63,7/4/2022,F016T038
9506,22765,13920016722765,F,0,,0,5/2/2022,0,0,16,38,ВЕС,63,7/4/2022,92
9507,22765,13920016722765,F,0,,0,5/2/2022,0,0,16,38,ВАКЦИН,63,7/4/2022,ЛТФ
9508,22765,13920016722765,F,0,,0,5/2/2022,0,0,38,38,ВАКЦИН,87,7/28/2022,КОГЛАВАК
9509,22766,13920205622766,F,0,,0,5/2/2022,0,0,16,38,ВАКЦИН,60,7/1/2022,КОГЛАВАК
9510,22766,13920205622766,F,0,,0,5/2/2022,0,0,16,38,ПЕРЕВОД,63,7/4/2022,F016T038
9511,22766,13920205622766,F,0,,0,5/2/2022,0,0,16,38,ВЕС,63,7/4/2022,92
9512,22766,13920205622766,F,0,,0,5/2/2022,0,0,16,38,ВАКЦИН,63,7/4/2022,ЛТФ
9513,22766,13920205622766,F,0,,0,5/2/2022,0,0,38,38,ВАКЦИН,87,7/28/2022,КОГЛАВАК
9514,22767,13920251022767,F,0,,0,5/2/2022,0,0,16,38,ВАКЦИН,60,7/1/2022,КОГЛАВАК
9515,22767,13920251022767,F,0,,0,5/2/2022,0,0,16,38,ПЕРЕВОД,63,7/4/2022,F016T038
9516,22767,13920251022767,F,0,,0,5/2/2022,0,0,16,38,ВЕС,63,7/4/2022,89
9517,22767,13920251022767,F,0,,0,5/2/2022,0,0,16,38,ВАКЦИН,63,7/4/2022,ЛТФ
9518,22767,13920251022767,F,0,,0,5/2/2022,0,0,38,38,ВАКЦИН,87,7/28/2022,КОГЛАВАК
9519,22768,13920407822768,F,0,,0,5/2/2022,0,0,16,38,ВАКЦИН,60,7/1/2022,КОГЛАВАК
9520,22768,13920407822768,F,0,,0,5/2/2022,0,0,16,38,ПЕРЕВОД,63,7/4/2022,F016T038
9521,22768,13920407822768,F,0,,0,5/2/2022,0,0,16,38,ВЕС,63,7/4/2022,89
9522,22768,13920407822768,F,0,,0,5/2/2022,0,0,16,38,ВАКЦИН,63,7/4/2022,ЛТФ
9523,22768,13920407822768,F,0,,0,5/2/2022,0,0,38,38,ВАКЦИН,87,7/28/2022,КОГЛАВАК
9524,22769,13920436722769,F,0,,0,5/2/2022,0,0,16,38,ВАКЦИН,60,7/1/2022,КОГЛАВАК
9525,22769,13920436722769,F,0,,0,5/2/2022,0,0,16,38,ПЕРЕВОД,63,7/4/2022,F016T038
9526,22769,13920436722769,F,0,,0,5/2/2022,0,0,16,38,ВЕС,63,7/4/2022,86
9527,22769,13920436722769,F,0,,0,5/2/2022,0,0,16,38,ВАКЦИН,63,7/4/2022,ЛТФ
9528,22769,13920436722769,F,0,,0,5/2/2022,0,0,38,38,ВАКЦИН,87,7/28/2022,КОГЛАВАК
9529,22770,13920612322770,F,0,,0,5/2/2022,0,0,16,38,ВАКВИРУС,60,7/1/2022,ВИСТА
9530,22770,13920612322770,F,0,,0,5/2/2022,0,0,16,38,ВАКЦИН,60,7/1/2022,ЛЕПТО
9531,22770,13920612322770,F,0,,0,5/2/2022,0,0,16,38,ВЕС,63,7/4/2022,81
9532,22770,13920612322770,F,0,,0,5/2/2022,0,0,16,38,ВАКЦИН,63,7/4/2022,ЛТФ
9533,22770,13920612322770,F,0,,0,5/2/2022,0,0,16,38,ПЕРЕВОД,63,7/4/2022,F016T038
9534,22770,13920612322770,F,0,,0,5/2/2022,0,0,38,38,ВАКЦИН,67,7/8/2022,КОГЛАВАК
9535,22771,13920624822771,F,0,,0,5/3/2022,0,0,16,38,ВАКЦИН,59,7/1/2022,КОГЛАВАК
9536,22771,13920624822771,F,0,,0,5/3/2022,0,0,16,38,ВАКЦИН,62,7/4/2022,ЛТФ
9537,22771,13920624822771,F,0,,0,5/3/2022,0,0,16,38,ВЕС,62,7/4/2022,86
9538,22771,13920624822771,F,0,,0,5/3/2022,0,0,16,38,ПЕРЕВОД,62,7/4/2022,F016T038
9539,22771,13920624822771,F,0,,0,5/3/2022,0,0,38,38,ВАКЦИН,86,7/28/2022,КОГЛАВАК
9540,22772,13921209722772,F,0,,0,5/3/2022,0,0,16,38,ВАКЦИН,59,7/1/2022,КОГЛАВАК
9541,22772,13921209722772,F,0,,0,5/3/2022,0,0,16,38,ПЕРЕВОД,62,7/4/2022,F016T038
9542,22772,13921209722772,F,0,,0,5/3/2022,0,0,16,38,ВЕС,62,7/4/2022,92
9543,22772,13921209722772,F,0,,0,5/3/2022,0,0,16,38,ВАКЦИН,62,7/4/2022,ЛТФ
9544,22772,13921209722772,F,0,,0,5/3/2022,0,0,38,38,ВАКЦИН,86,7/28/2022,КОГЛАВАК
9545,22773,13921389722773,F,0,,0,5/3/2022,0,0,16,38,ВАКЦИН,59,7/1/2022,КОГЛАВАК
9546,22773,13921389722773,F,0,,0,5/3/2022,0,0,16,38,ПЕРЕВОД,62,7/4/2022,F016T038
9547,22773,13921389722773,F,0,,0,5/3/2022,0,0,16,38,ВЕС,62,7/4/2022,86
9548,22773,13921389722773,F,0,,0,5/3/2022,0,0,16,38,ВАКЦИН,62,7/4/2022,ЛТФ
9549,22773,13921389722773,F,0,,0,5/3/2022,0,0,38,38,ВАКЦИН,86,7/28/2022,КОГЛАВАК
9550,22774,13921592622774,F,0,,0,5/3/2022,0,0,16,38,ВАКЦИН,59,7/1/2022,КОГЛАВАК
9551,22774,13921592622774,F,0,,0,5/3/2022,0,0,16,38,ПЕРЕВОД,62,7/4/2022,F016T038
9552,22774,13921592622774,F,0,,0,5/3/2022,0,0,16,38,ВЕС,62,7/4/2022,92
9553,22774,13921592622774,F,0,,0,5/3/2022,0,0,16,38,ВАКЦИН,62,7/4/2022,ЛТФ
9554,22774,13921592622774,F,0,,0,5/3/2022,0,0,38,38,ВАКЦИН,86,7/28/2022,КОГЛАВАК
9555,22775,13921767422775,F,0,,0,5/3/2022,0,0,16,38,ВАКЦИН,59,7/1/2022,КОГЛАВАК
9556,22775,13921767422775,F,0,,0,5/3/2022,0,0,16,38,ПЕРЕВОД,62,7/4/2022,F016T038
9557,22775,13921767422775,F,0,,0,5/3/2022,0,0,16,38,ВЕС,62,7/4/2022,89
9558,22775,13921767422775,F,0,,0,5/3/2022,0,0,16,38,ВАКЦИН,62,7/4/2022,ЛТФ
9559,22775,13921767422775,F,0,,0,5/3/2022,0,0,38,38,ВАКЦИН,86,7/28/2022,КОГЛАВАК
9560,22776,13921880522776,F,0,,0,5/3/2022,0,0,16,38,ВАКЦИН,59,7/1/2022,КОГЛАВАК
9561,22776,13921880522776,F,0,,0,5/3/2022,0,0,16,38,ПЕРЕВОД,62,7/4/2022,F016T038
9562,22776,13921880522776,F,0,,0,5/3/2022,0,0,16,38,ВЕС,62,7/4/2022,86
9563,22776,13921880522776,F,0,,0,5/3/2022,0,0,16,38,ВАКЦИН,62,7/4/2022,ЛТФ
9564,22776,13921880522776,F,0,,0,5/3/2022,0,0,38,38,ВАКЦИН,86,7/28/2022,КОГЛАВАК
9565,22777,13922113022777,F,0,,0,5/3/2022,0,0,16,38,ВАКЦИН,59,7/1/2022,КОГЛАВАК
9566,22777,13922113022777,F,0,,0,5/3/2022,0,0,16,38,ПЕРЕВОД,62,7/4/2022,F016T038
9567,22777,13922113022777,F,0,,0,5/3/2022,0,0,16,38,ВЕС,62,7/4/2022,92
9568,22777,13922113022777,F,0,,0,5/3/2022,0,0,16,38,ВАКЦИН,62,7/4/2022,ЛТФ
9569,22777,13922113022777,F,0,,0,5/3/2022,0,0,38,38,ВАКЦИН,86,7/28/2022,КОГЛАВАК
9570,22778,13922143722778,F,0,,0,5/4/2022,0,0,16,38,ВАКВИРУС,58,7/1/2022,ВИСТА
9571,22778,13922143722778,F,0,,0,5/4/2022,0,0,16,38,ВАКЦИН,58,7/1/2022,ЛЕПТО
9572,22778,13922143722778,F,0,,0,5/4/2022,0,0,16,38,ВАКЦИН,58,7/1/2022,КОГЛАВАК
9573,22778,13922143722778,F,0,,0,5/4/2022,0,0,16,38,ПЕРЕВОД,61,7/4/2022,F016T038
9574,22778,13922143722778,F,0,,0,5/4/2022,0,0,16,38,ВЕС,61,7/4/2022,84
9575,22778,13922143722778,F,0,,0,5/4/2022,0,0,16,38,ВАКЦИН,61,7/4/2022,ЛТФ
9576,22778,13922143722778,F,0,,0,5/4/2022,0,0,38,38,ВАКЦИН,85,7/28/2022,КОГЛАВАК
9577,22779,13922156922779,F,0,,0,5/4/2022,0,0,16,38,ВАКЦИН,58,7/1/2022,КОГЛАВАК
9578,22779,13922156922779,F,0,,0,5/4/2022,0,0,16,38,ВАКЦИН,61,7/4/2022,ЛТФ
9579,22779,13922156922779,F,0,,0,5/4/2022,0,0,16,38,ВЕС,61,7/4/2022,95
9580,22779,13922156922779,F,0,,0,5/4/2022,0,0,16,38,ПЕРЕВОД,61,7/4/2022,F016T038
9581,22779,13922156922779,F,0,,0,5/4/2022,0,0,38,38,ВАКЦИН,85,7/28/2022,КОГЛАВАК
